season,team,park_id,tf,home_g
1910,BOS,BOS06,0.9669421487603306,80
1910,BRO,NYC12,0.8908304498269897,80
1910,BSN,BOS05,1.3716939228750253,78
1910,CHA,CHI10,0.8318586289008648,79
1910,CHN,CHI08,0.9390048154093097,77
1910,CIN,CIN06,1.0546949162812302,77
1910,CLE,CLE06,1.0311557788944723,80
1910,DET,DET02,1.0601237842617153,78
1910,NY1,NYC10,0.8651101734646038,79
1910,NYA,NYC13,1.1569886947584789,77
1910,PHA,PHI11,0.9627184025414113,78
1910,PHI,PHI09,0.9144741731698253,78
1910,PIT,PIT06,1.2378324844368986,76
1910,SLA,STL07,0.9702970297029703,79
1910,SLN,STL05,0.8686195942531224,76
1910,WS1,WAS08,1.007831120190671,77
1911,BOS,BOS06,0.9493719657856206,76
1911,BRO,NYC12,0.9175842509175843,74
1911,BSN,BOS05,1.26249684741488,75
1911,CHA,CHI10,0.8883044780480678,78
1911,CHN,CHI08,0.8793018682399212,84
1911,CIN,CIN06,0.8222808174027686,82
1911,CLE,CLE06,1.057109075895203,77
1911,DET,DET02,1.2159610983981692,76
1911,NY1,NYC14,0.9751928783382791,75
1911,NYA,NYC13,1.2528697109342273,77
1911,PHA,PHI11,0.7917514124293786,75
1911,PHI,PHI09,1.1623445750298076,76
1911,PIT,PIT06,0.9528817104345805,78
1911,SLA,STL07,0.9556227372821259,78
1911,SLN,STL05,1.0432900432900434,79
1911,WS1,WAS09,0.9508426966292134,77
1912,BOS,BOS07,1.070272435897436,78
1912,BRO,NYC12,0.9123942349060663,76
1912,BSN,BOS05,1.2312802155220135,79
1912,CHA,CHI10,0.9445082280903176,78
1912,CHN,CHI08,1.0497648308299194,78
1912,CIN,CIN07,0.8285645752664224,77
1912,CLE,CLE06,1.012987012987013,77
1912,DET,DET04,0.9358741681790684,76
1912,NY1,NYC14,1.032222642938281,76
1912,NYA,NYC13,1.1265385486672204,76
1912,PHA,PHI11,0.980168236756309,77
1912,PHI,PHI09,0.9998062015503877,75
1912,PIT,PIT06,0.9007132667617689,75
1912,SLA,STL07,1.011645569620253,79
1912,SLN,STL05,1.0513536394257614,77
1912,WS1,WAS09,0.9297318457623801,78
1913,BOS,BOS07,1.0790904048807544,75
1913,BRO,NYC15,1.0938534225001713,77
1913,BSN,BOS05,0.9151079136690647,77
1913,CHA,CHI10,0.8252678420276186,77
1913,CHN,CHI08,0.9667105263157896,76
1913,CIN,CIN07,1.0784929356357928,78
1913,CLE,CLE06,1.0845249077490775,80
1913,DET,DET04,1.042280436340473,76
1913,NY1,NYC14,0.9783368273934312,81
1913,NYA,NYC14,1.05929173693086,75
1913,PHA,PHI11,0.9183920944038224,76
1913,PHI,PHI09,1.2540889343214925,78
1913,PIT,PIT06,0.8800262027243125,79
1913,SLA,STL07,0.9172976860273278,77
1913,SLN,STL05,0.8934578355179215,74
1913,WS1,WAS09,1.0950679557236933,78
1914,BLF,BAL10,0.9618506024096387,83
1914,BOS,BOS07,0.8995606594458219,79
1914,BRF,NYC19,1.0325270897832817,80
1914,BRO,NYC15,1.0391720834758809,79
1914,BSN,BOS05,1.052810902896082,79
1914,BUF,BUF04,1.075400917008534,79
1914,CHA,CHI10,1.062482713534988,81
1914,CHF,CHI11,0.7152491425488458,77
1914,CHN,CHI08,0.9790781301078784,76
1914,CIN,CIN07,1.1404581209199327,77
1914,CLE,CLE06,1.1427883141342912,79
1914,DET,DET04,1.068525641025641,78
1914,IND,IND07,1.235684818481848,80
1914,KCF,KAN04,0.9595940179154973,74
1914,NY1,NYC14,0.8909937888198758,80
1914,NYA,NYC14,0.988881118881119,78
1914,PHA,PHI11,0.9105025944021512,78
1914,PHI,PHI09,1.0626602564102565,78
1914,PIT,PIT06,0.7920550038197097,77
1914,PTF,PIT05,0.9101764425369576,75
1914,SLA,STL07,0.962962962962963,81
1914,SLF,STL08,1.1541733120680489,76
1914,SLN,STL05,1.0466193269527633,79
1914,WS1,WAS09,0.9865516366404465,77
1915,BLF,BAL10,1.2775225225225226,75
1915,BOS,BOS07,0.9093309115485343,76
1915,BRF,NYC19,1.0017263959995237,74
1915,BRO,NYC15,1.0254489580332278,78
1915,BSN,BOS07,0.9417149631190727,78
1915,BUF,BUF04,1.0202457475184747,77
1915,CHA,CHI10,0.8895336128609184,79
1915,CHF,CHI11,0.9022435897435898,78
1915,CHN,CHI08,1.0790416480071652,77
1915,CIN,CIN07,1.0613257212382132,79
1915,CLE,CLE06,1.1210526315789475,77
1915,DET,DET04,1.1748282918329718,77
1915,KCF,KAN04,0.8977526821005082,77
1915,NEW,HAR01,0.8498680135519943,79
1915,NY1,NYC14,0.8518994855559953,76
1915,NYA,NYC14,0.9497898886626521,82
1915,PHA,PHI11,1.0252643948296123,74
1915,PHI,PHI09,1.101608187134503,76
1915,PIT,PIT06,0.947906523855891,79
1915,PTF,PIT05,1.037065637065637,77
1915,SLA,STL07,0.9305611872516422,76
1915,SLF,STL08,1.0521185686309418,82
1915,SLN,STL05,1.0291253695009563,81
1915,WS1,WAS09,1.0342261904761905,80
1916,BOS,BOS07,0.7975567190226875,78
1916,BRO,NYC15,1.0191204588910132,78
1916,BSN,BOS08,0.7837788688852518,78
1916,CHA,CHI10,1.1342325628039913,77
1916,CHN,CHI11,1.4026480430670738,79
1916,CIN,CIN07,1.0138528539659006,76
1916,CLE,CLE06,1.012820512820513,78
1916,DET,DET04,1.1156318764292186,77
1916,NY1,NYC14,0.8835341365461847,78
1916,NYA,NYC14,1.0238567681605657,79
1916,PHA,PHI11,1.0903523564391586,76
1916,PHI,PHI09,0.8776523085329205,79
1916,PIT,PIT06,1.1374135124135123,78
1916,SLA,STL07,0.8727272727272728,79
1916,SLN,STL05,0.9895960832313342,76
1916,WS1,WAS09,0.9719290985585213,81
1917,BOS,BOS07,1.0970868644067795,80
1917,BRO,NYC15,1.08984375,78
1917,BSN,BOS08,0.9133526231971828,77
1917,CHA,CHI10,0.8753948980249726,79
1917,CHN,CHI11,1.1100175240655832,77
1917,CIN,CIN07,0.8688186813186812,80
1917,CLE,CLE06,1.2860040567951319,78
1917,DET,DET04,0.960945357023131,76
1917,NY1,NYC14,0.8670415224913495,80
1917,NYA,NYC14,1.1485604606525912,75
1917,PHA,PHI11,0.9393125671321161,76
1917,PHI,PHI09,1.138788752703677,76
1917,PIT,PIT06,1.0234177215189872,79
1917,SLA,STL07,0.9595319562370633,78
1917,SLN,STL05,1.0442186744073536,78
1917,WS1,WAS09,0.8391441821247893,80
1918,BOS,BOS07,0.8383693045563549,70
1918,BRO,NYC15,1.0265232974910394,54
1918,BSN,BOS08,0.8758261847841373,52
1918,CHA,CHI10,1.0098522167487685,56
1918,CHN,CHI11,0.9873807631160573,74
1918,CIN,CIN07,0.9588207209357843,71
1918,CLE,CLE06,1.1632272151007184,62
1918,DET,DET04,0.9957962714755696,58
1918,NY1,NYC14,0.9166666666666666,56
1918,NYA,NYC14,0.895273631840796,67
1918,PHA,PHI11,1.1456615900516978,68
1918,PHI,PHI09,1.2583871960603261,57
1918,PIT,PIT06,1.0938709178145798,71
1918,SLA,STL07,0.9833163860957331,53
1918,SLN,STL05,0.8998808814770696,73
1918,WS1,WAS09,1.0433758008689888,74
1919,BOS,BOS07,0.8054375531011045,66
1919,BRO,NYC15,0.865765306122449,70
1919,BSN,BOS08,0.987173816895179,68
1919,CHA,CHI10,1.0778546712802768,70
1919,CHN,CHI11,0.9255533199195172,71
1919,CIN,CIN07,1.0332640332640333,70
1919,CLE,CLE06,1.12195248874665,69
1919,DET,DET04,0.8513931888544892,70
1919,NY1,NYC14,0.9605098529871754,69
1919,NYA,NYC14,1.0759552275388764,73
1919,PHA,PHI11,1.2495309568480302,70
1919,PHI,PHI09,1.233603913557682,71
1919,PIT,PIT06,1.0873798846893017,70
1919,SLA,STL07,0.9264448336252189,70
1919,SLN,STL05,0.911487758945386,69
1919,WS1,WAS09,0.9564848121502798,72
1920,BOS,BOS07,0.8925104022191401,76
1920,BRO,NYC15,1.1967483168600488,78
1920,BSN,BOS08,0.954032604032604,74
1920,CHA,CHI10,0.8705128205128205,77
1920,CHN,CHI11,0.9904761904761904,77
1920,CIN,CIN07,0.7532656023222062,77
1920,CLE,CLE06,1.0305719921104537,78
1920,DET,DET04,1.1176687297376953,78
1920,NY1,NYC14,0.9482758620689656,80
1920,NYA,NYC14,0.9959183673469387,77
1920,PHA,PHI11,0.9118222347530353,77
1920,PHI,PHI09,1.2672541743970316,77
1920,PIT,PIT06,0.9799074467582756,78
1920,SLA,STL07,1.2818233618233619,78
1920,SLN,STL07,0.9901173797803862,76
1920,WS1,WAS09,0.9278795292250729,76
1921,BOS,BOS07,0.9513590844062947,77
1921,BRO,NYC15,1.0909499856868277,78
1921,BSN,BOS08,0.8365969743328234,74
1921,CHA,CHI10,1.0170157068062828,77
1921,CHN,CHI11,1.1922205438066464,76
1921,CIN,CIN07,0.9925781250000001,76
1921,CLE,CLE06,0.9488095238095239,77
1921,DET,DET04,0.9451901565995525,77
1921,NY1,NYC14,0.9129154538685439,79
1921,NYA,NYC14,1.0263612791702679,78
1921,PHA,PHI11,1.1275345907498495,77
1921,PHI,PHI09,1.1480580762250452,76
1921,PIT,PIT06,1.0089206066012488,76
1921,SLA,STL07,1.046172539489672,77
1921,SLN,STL07,0.8727082925556208,78
1921,WS1,WAS09,0.9416993281075029,76
1922,BOS,BOS07,0.9318755876767639,73
1922,BRO,NYC15,0.8810982527796687,78
1922,BSN,BOS08,0.8936258852937092,76
1922,CHA,CHI10,0.9984326018808776,77
1922,CHN,CHI11,0.8959091750478189,76
1922,CIN,CIN07,0.8566554588607594,79
1922,CLE,CLE06,1.0759654471544715,80
1922,DET,DET04,0.9797541462183017,77
1922,NY1,NYC14,1.0195876642310728,79
1922,NYA,NYC14,0.9713467048710601,77
1922,PHA,PHI11,1.1470747562296857,78
1922,PHI,PHI09,1.3959537572254335,77
1922,PIT,PIT06,1.060067091802843,78
1922,SLA,STL07,1.0841379310344827,77
1922,SLN,STL07,1.046228710462287,77
1922,WS1,WAS09,0.8081924465090576,79
1923,BOS,BOS07,1.0697405004633922,78
1923,BRO,NYC15,0.9457774641260881,78
1923,BSN,BOS08,1.021499508894467,77
1923,CHA,CHI10,0.9617414248021108,75
1923,CHN,CHI11,1.0738636363636365,77
1923,CIN,CIN07,0.8866666666666665,78
1923,CLE,CLE06,1.0373850068506556,78
1923,DET,DET04,0.9266178401379376,77
1923,NY1,NYC14,0.9960681520314548,77
1923,NYA,NYC16,1.0380818053596614,76
1923,PHA,PHI11,1.0225941422594143,75
1923,PHI,PHI09,1.4610886189833558,75
1923,PIT,PIT06,0.9024390243902439,77
1923,SLA,STL07,1.0824587706146926,78
1923,SLN,STL07,0.7754618811726953,78
1923,WS1,WAS09,0.8827997021593447,79
1924,BOS,BOS07,1.101465379540246,77
1924,BRO,NYC15,0.9497206703910613,77
1924,BSN,BOS08,0.9116272055496908,76
1924,CHA,CHI10,0.9796163069544365,77
1924,CHN,CHI11,1.018583173780831,78
1924,CIN,CIN07,0.9492362609995019,76
1924,CLE,CLE06,0.9499512195121951,75
1924,DET,DET04,0.993939393939394,78
1924,NY1,NYC14,0.7812128418549346,77
1924,NYA,NYC16,0.9318134822167079,78
1924,PHA,PHI11,0.9921684587813618,75
1924,PHI,PHI09,1.2659732540861814,76
1924,PIT,PIT06,1.085081585081585,77
1924,SLA,STL07,1.1818626917636819,78
1924,SLN,STL07,1.092696629213483,77
1924,WS1,WAS09,0.8849637201419417,79
1925,BOS,BOS07,0.9494451294697904,75
1925,BRO,NYC15,0.90457106698406,77
1925,BSN,BOS08,0.8709165154264973,76
1925,CHA,CHI10,0.8888888888888888,77
1925,CHN,CHI11,0.9428571428571428,77
1925,CIN,CIN07,0.8783539731682146,76
1925,CLE,CLE06,1.1524758663796097,77
1925,DET,DET04,0.9887504785463969,77
1925,NY1,NYC14,0.9380053908355794,76
1925,NYA,NYC16,0.8987341772151899,79
1925,PHA,PHI11,1.0234725696467122,77
1925,PHI,PHI09,1.444920002204302,77
1925,PIT,PIT06,1.010337920785682,77
1925,SLA,STL07,1.2197710851077435,78
1925,SLN,STL07,1.044172932330827,76
1925,WS1,WAS09,0.8902900378310213,76
1926,BOS,BOS07,1.0819672131147542,77
1926,BRO,NYC15,0.9816405948986668,76
1926,BSN,BOS08,0.7102449407186923,77
1926,CHA,CHI10,0.7831311418742078,79
1926,CHN,CHI11,1.0839617898441427,78
1926,CIN,CIN07,0.8547384818571259,77
1926,CLE,CLE06,0.9304977711738485,80
1926,DET,DET04,0.9700176366843033,81
1926,NY1,NYC14,0.941919777417111,76
1926,NYA,NYC16,0.9700530395756833,75
1926,PHA,PHI11,1.3301180321364807,71
1926,PHI,PHI09,1.1889655172413796,76
1926,PIT,PIT06,1.2689972620134122,79
1926,SLA,STL07,1.0698040863490728,79
1926,SLN,STL07,1.0351811436054126,79
1926,WS1,WAS09,0.9748701903874318,74
1927,BOS,BOS07,0.9259679917398038,78
1927,BRO,NYC15,1.0159992768688422,74
1927,BSN,BOS08,0.8831862357910643,74
1927,CHA,CHI10,1.024927536231884,75
1927,CHN,CHI11,0.9822018955256777,78
1927,CIN,CIN07,0.9706210191082801,80
1927,CLE,CLE06,0.9412930393856827,77
1927,DET,DET04,1.2,78
1927,NY1,NYC14,0.9927402588692912,74
1927,NYA,NYC16,0.9126670431018258,77
1927,PHA,PHI11,0.9041031432335781,77
1927,PHI,PHI09,1.0214830214830215,78
1927,PIT,PIT06,1.009637712789175,79
1927,SLA,STL07,1.2113543091655266,78
1927,SLN,STL07,1.1362935126582279,80
1927,WS1,WAS09,0.9071515774593588,79
1928,BOS,BOS07,0.9794928167999697,74
1928,BRO,NYC15,0.9339173345064361,77
1928,BSN,BOS08,1.0198943169092947,76
1928,CHA,CHI10,0.9715775125257884,78
1928,CHN,CHI11,0.8205479452054794,77
1928,CIN,CIN07,0.8920631391729656,78
1928,CLE,CLE06,1.1791460338222928,77
1928,DET,DET04,1.0208877284595301,77
1928,NY1,NYC14,1.0019462826002334,77
1928,NYA,NYC16,0.7984054669703872,77
1928,PHA,PHI11,0.9952495348879214,77
1928,PHI,PHI09,1.2289311594202899,75
1928,PIT,PIT06,1.1519995585151392,77
1928,SLA,STL07,1.0825309491059147,77
1928,SLN,STL07,0.95,77
1928,WS1,WAS09,1.0186033724340176,80
1929,BOS,BOS07,1.0538612146541662,78
1929,BRO,NYC15,0.9008360673087099,77
1929,BSN,BOS08,0.8879310344827587,77
1929,CHA,CHI10,0.8995983935742973,76
1929,CHN,CHI11,0.9863013698630138,78
1929,CIN,CIN07,0.9575910011877314,78
1929,CLE,CLE06,0.9876880984952121,76
1929,DET,DET04,1.0173674973674973,77
1929,NY1,NYC14,0.9477009477009477,77
1929,NYA,NYC16,0.9717314487632508,77
1929,PHA,PHI11,1.1203628285820064,74
1929,PHI,PHI09,1.3138297872340425,76
1929,PIT,PIT06,1.053486604598138,76
1929,SLA,STL07,0.9673469387755103,77
1929,SLN,STL07,0.955794504181601,77
1929,WS1,WAS09,0.9953222453222453,78
1930,BOS,BOS07,0.8380489440160912,76
1930,BRO,NYC15,0.9598051157125457,77
1930,BSN,BOS08,0.9147869674185465,77
1930,CHA,CHI10,1.0854588836240213,78
1930,CHN,CHI11,1.1037512282527022,79
1930,CIN,CIN07,0.7822014051522248,77
1930,CLE,CLE06,1.1437054631828978,77
1930,DET,DET04,1.1083977750644416,78
1930,NY1,NYC14,0.9188311688311689,77
1930,NYA,NYC16,0.8040563191418036,76
1930,PHA,PHI11,0.9407894736842105,76
1930,PHI,PHI09,1.273881975764821,77
1930,PIT,PIT06,0.9517167381974249,77
1930,SLA,STL07,1.2106076571829996,78
1930,SLN,STL07,1.0694444444444444,77
1930,WS1,WAS09,0.9591078066914498,77
1931,BOS,BOS07,0.8663132694938441,80
1931,BRO,NYC15,1.022177104482274,76
1931,BSN,BOS08,0.9659643435980552,78
1931,CHA,CHI10,0.8873918363135163,77
1931,CHN,CHI11,0.9149214868772064,77
1931,CIN,CIN07,0.9221902017291065,77
1931,CLE,CLE06,1.165237166991553,76
1931,DET,DET04,1.1062322946175638,77
1931,NY1,NYC14,0.8793902176255118,78
1931,NYA,NYC16,0.9454545454545455,77
1931,PHA,PHI11,1.0205607476635514,75
1931,PHI,PHI09,1.21222289247474,76
1931,PIT,PIT06,1.0067127190414862,78
1931,SLA,STL07,1.0961791831357048,77
1931,SLN,STL07,1.1037887485648679,78
1931,WS1,WAS09,0.9582917123814826,79
1932,BOS,BOS07,0.9825970548862115,77
1932,BRO,NYC15,0.9274172008547009,78
1932,BSN,BOS08,0.8216450216450217,77
1932,CHA,CHI10,0.7689678742310321,77
1932,CHN,CHI11,1.05,77
1932,CIN,CIN07,0.9200799200799201,77
1932,CLE,CLE06,1.1625419723914936,77
1932,DET,DET04,1.0345348368908578,78
1932,NY1,NYC14,0.9743243243243243,77
1932,NYA,NYC16,0.8499064494827206,77
1932,PHA,PHI11,1.295364238410596,77
1932,PHI,PHI09,1.3295454545454546,77
1932,PIT,PIT06,0.9808281090537979,76
1932,SLA,STL07,1.0430694275274055,75
1932,SLN,STL07,1.0043478260869565,79
1932,WS1,WAS09,0.9450000000000001,77
1933,BOS,BOS07,1.03765015015015,72
1933,BRO,NYC15,0.968386850152905,80
1933,BSN,BOS08,0.8637026239067056,77
1933,CHA,CHI10,1.0482841181165203,77
1933,CHN,CHI11,0.8932468666209391,79
1933,CIN,CIN07,0.9891239775167938,79
1933,CLE,CLE07,1.0603514132925898,77
1933,DET,DET04,1.1282051282051282,78
1933,NY1,NYC14,0.90359477124183,77
1933,NYA,NYC16,0.8051228070175439,75
1933,PHA,PHI11,0.8640776699029126,76
1933,PHI,PHI09,1.5304347826086957,72
1933,PIT,PIT06,0.8856304985337243,77
1933,SLA,STL07,1.3834101382488482,77
1933,SLN,STL07,1.0441640378548895,77
1933,WS1,WAS09,0.8609986504723346,76
1934,BOS,BOS07,1.131810316197934,77
1934,BRO,NYC15,0.9214594928880644,77
1934,BSN,BOS08,0.6868976503385106,75
1934,CHA,CHI10,1.062941176470588,75
1934,CHN,CHI11,0.9068517689207345,77
1934,CIN,CIN07,1.0691209911393398,78
1934,CLE,CLE06,0.9955950032873109,78
1934,DET,DET04,0.9052256532066508,80
1934,NY1,NYC14,0.8838567493112947,75
1934,NYA,NYC16,0.8426829268292683,77
1934,PHA,PHI11,0.963795756138214,76
1934,PHI,PHI09,1.2573660943764777,71
1934,PIT,PIT06,1.123645857688411,78
1934,SLA,STL07,1.0954085775448439,76
1934,SLN,STL07,1.2698907956318253,77
1934,WS1,WAS09,1.0327238550922762,76
1935,BOS,BOS07,1.1587221586833891,79
1935,BRO,NYC15,0.8876117496807152,77
1935,BSN,BOS08,0.9736770691994572,75
1935,CHA,CHI10,1.192030521407376,77
1935,CHN,CHI11,0.9151193633952255,77
1935,CIN,CIN07,0.8710972346119535,76
1935,CLE,CLE06,0.9566160879936392,77
1935,DET,DET04,0.8763136998458593,79
1935,NY1,NYC14,0.8858418473989599,79
1935,NYA,NYC16,0.7896700381362958,74
1935,PHA,PHI11,1.0519786432160805,72
1935,PHI,PHI09,1.3913189438969964,79
1935,PIT,PIT06,1.1172018165883195,77
1935,SLA,STL07,1.2115810222007055,76
1935,SLN,STL07,1.0335664335664334,77
1935,WS1,WAS09,0.8679653679653679,77
1936,BOS,BOS07,1.0880736514159695,77
1936,BRO,NYC15,1.1230372040151821,79
1936,BSN,BOS08,0.8713463751438435,79
1936,CHA,CHI10,0.9846688382193268,75
1936,CHN,CHI11,1.0451807228915662,77
1936,CIN,CIN07,0.9388004895960832,76
1936,CLE,CLE06,1.1144133908960085,81
1936,DET,DET04,0.8962962962962963,77
1936,NY1,NYC14,0.9531465148301141,78
1936,NYA,NYC16,0.8191627104013812,77
1936,PHA,PHI11,1.0816568047337278,77
1936,PHI,PHI09,1.2752432752432752,78
1936,PIT,PIT06,0.9375612945406996,76
1936,SLA,STL07,1.1545499174365155,77
1936,SLN,STL07,0.9032467532467531,77
1936,WS1,WAS09,0.9170760667903525,77
1937,BOS,BOS07,1.0543216483810545,74
1937,BRO,NYC15,1.1366793681035166,76
1937,BSN,BOS08,0.7223065250379364,76
1937,CHA,CHI10,1.018716577540107,77
1937,CHN,CHI11,1.0460826210826213,78
1937,CIN,CIN07,0.8201458036984353,80
1937,CLE,CLE06,0.9188861985472154,78
1937,DET,DET04,1.216337565779945,77
1937,NY1,NYC14,0.9496296296296296,75
1937,NYA,NYC16,0.9707278481012659,79
1937,PHA,PHI11,0.891290949604134,79
1937,PHI,PHI09,1.2842446812433168,74
1937,PIT,PIT06,1.0231508501614723,78
1937,SLA,STL07,1.069047619047619,78
1937,SLN,STL07,1.025186567164179,80
1937,WS1,WAS09,0.877615933412604,80
1938,BOS,BOS07,1.025735294117647,75
1938,BRO,NYC15,0.9317440765161943,74
1938,BSN,BOS08,0.6992340425531915,75
1938,CHA,CHI10,0.9317200575662277,73
1938,CHN,CHI11,1.0629921259842519,77
1938,CIN,CIN07,0.9262690999304602,77
1938,CLE,CLE06,0.9493084673634146,76
1938,DET,DET04,0.9867227879050477,79
1938,NY1,NYC14,1.053545527800161,73
1938,NYA,NYC16,1.0556024378809188,79
1938,PHA,PHI11,1.0840303693218376,76
1938,PHI,PHI11,1.1047619047619046,75
1938,PIT,PIT06,0.9760709700011672,78
1938,SLA,STL07,1.0587566279873972,77
1938,SLN,STL07,1.281347245103423,81
1938,WS1,WAS09,0.9079957165804033,78
1939,BOS,BOS07,1.1855242966751918,75
1939,BRO,NYC15,1.1316961598651738,78
1939,BSN,BOS08,0.8074225201593317,73
1939,CHA,CHI10,1.109732963665548,77
1939,CHN,CHI11,1.0086764705882354,80
1939,CIN,CIN07,1.0112647209421404,81
1939,CLE,CLE06,0.9021601016518425,77
1939,DET,DET04,1.2339743589743588,78
1939,NY1,NYC14,0.9850839619423069,74
1939,NYA,NYC16,0.7117030696576151,77
1939,PHA,PHI11,1.0380134038366946,76
1939,PHI,PHI11,0.9610913491510505,74
1939,PIT,PIT06,1.0173603848567245,77
1939,SLA,STL07,1.1173652694610778,78
1939,SLN,STL07,1.0837273143205735,79
1939,WS1,WAS09,0.7827626918536009,77
1940,BOS,BOS07,1.0445387893219702,79
1940,BRO,NYC15,1.1389985586263083,81
1940,BSN,BOS08,1.0147286821705426,75
1940,CHA,CHI10,1.034598589183742,78
1940,CHN,CHI11,0.9715568862275449,77
1940,CIN,CIN07,0.9326412312415424,77
1940,CLE,CLE07,0.7845585229595313,82
1940,DET,DET04,1.2312284234752588,79
1940,NY1,NYC14,1.0030303030303032,76
1940,NYA,NYC16,0.9184210526315789,76
1940,PHA,PHI11,0.9785567336603893,71
1940,PHI,PHI11,0.9766997152418366,79
1940,PIT,PIT06,0.9475471698113207,75
1940,SLA,STL07,1.1866199589883801,77
1940,SLN,STL07,1.0518389173851357,77
1940,WS1,WAS09,0.8636363636363636,77
1941,BOS,BOS07,1.07637955913818,77
1941,BRO,NYC15,1.0237481796796237,79
